,Variants,HD,Count input,Count selected,Fitness
97219,NALN,4,395,5,0.00346940930141
127245,SPCR,4,1110,25,0.00617304808133
50872,EWRR,4,95,2,0.00577017546971
109291,PVSC,4,451,8,0.0048617886441
72442,IHDE,4,74,0,0.0
73289,IKPE,4,223,1,0.00122907325027
54595,FMVT,4,549,16,0.00798785675224
65224,HFDS,4,1009,6,0.00162983152514
72660,IHSG,4,248,195,0.215509073743
84923,LFAY,4,1108,24,0.0059368231367
75653,ISKE,4,266,3,0.0030911654302
3786,CTGQ,3,1007,117,0.0318448363187
97380,NAWM,4,129,1,0.00212467701404
61658,GPRN,4,235,2,0.00233262412605
112748,QKRP,4,1978,29,0.00401841087438
26025,VYWI,3,52,4,0.021083333447
32508,CAHF,4,149,3,0.00551845640559
122617,RVSH,4,6437,59,0.00251218218951
4900,ECKV,3,10,0,0.0
82311,KSNA,4,674,11,0.0044731701527
68407,HQKN,4,55,0,0.0
39545,DCVN,4,76,4,0.0144254386743
33747,CFVM,4,744,35,0.0128937052667
141867,WVKN,4,866,9,0.0028484411239
90220,LYEC,4,181,2,0.00302854513603
5093,EDNC,3,82,4,0.0133699187713
6634,FPAV,3,428,15,0.00960572435086
117735,REYW,4,464,4,0.00236278736906
44784,DYMY,4,14,0,0.0
119969,RMHT,4,1075,12,0.00305953490022
74290,INLL,4,1098,46,0.0114825440813
6823,FVFV,3,339,2908,2.35113373932
123126,RYFF,4,180,0,0.0
100112,NLWQ,4,175,2,0.00313238096927
4859,EAGW,3,240,6,0.00685208337028
17448,RWGF,3,362,4306,3.26022883894
71357,ICYG,4,190,1221,1.76134606213
92109,MGQG,4,55,1,0.0049833333602
118037,RFVK,4,1096,15,0.00375114053117
45775,EERI,4,244,1,0.00112329235578
145797,YLRW,4,961,11,0.00313727022156
83432,KWRT,4,304,3,0.00270476975143
104421,PENH,4,65,1,0.0042166666894
11928,LPGG,3,762,52,0.0187038496197
131833,TIAP,4,389,8,0.00563667526604
42205,DNIF,4,37,0,0.0
109610,PWQS,4,67,0,0.0
1071,VCGN,2,294,921,0.858607997827
90906,MCEA,4,315,12,0.0104412698976
103829,PATC,4,71,1,0.00386032865931
117220,RCNG,4,248,12,0.0132620968457
2777,AVCV,3,19,7,0.10097807072
80652,KMSK,4,872,4,0.00125726300372
146513,YNTI,4,240,0,0.0
6669,FPWV,3,186,0,0.0
5443,EKDV,3,308,3,0.00266964287154
135717,TWWP,4,20,1,0.0137041667406
55301,FPWY,4,121,3,0.00679545458209
7041,GDDE,3,127,0,0.0
31415,ASNG,4,23,0,0.0
50929,EWVY,4,71,0,0.0
1639,VKSV,2,937,78,0.0228159019373
61936,GQNA,4,64,0,0.0
103199,NWWT,4,53,0,0.0
127447,SPQQ,4,266,0,0.0
60145,GKHW,4,86,0,0.0
34170,CHCW,4,128,1,0.00214127605321
18741,TDIN,3,13,0,0.0
132851,TMAP,4,304,2,0.00180317983428
83343,KWLW,4,114,1,0.00240423977904
39071,DAIL,4,35,0,0.0
124131,SEDQ,4,211,2,0.00259794630153
83549,KYCI,4,28,4,0.0391547621159
124525,SFHK,4,160,5,0.00856510421285
106061,PKIL,4,409,6,0.00402078241777
47976,EMEL,4,181,3,0.00454281770405
88956,LSNW,4,504,5,0.00271908070249
77846,KCQW,4,14,0,0.0
102615,NVFI,4,265,8,0.00827421388109
21101,VGNM,3,67,0,0.0
74886,IQEK,4,36,1,0.00761342596698
35848,CMYI,4,271,9,0.00910239857306
50421,EVII,4,145,2,0.0037804597905
53304,FIDH,4,130,0,0.0
97529,NCIW,4,29,2,0.0189022989525
115015,QSFM,4,574,31,0.0148024100682
59954,GISI,4,283,1,0.000968492349156
5370,EHEV,3,55,1,0.0049833333602
123816,SCFG,4,219,1027,1.28531317284
32524,CAIC,4,160,6,0.0102781250554
1248,VDLT,2,161,657,1.11846429174
68841,HRQM,4,91,0,0.0
24263,VRTC,3,288,15,0.0142751736881
74483,IPAC,4,314,145,0.126567145056
136102,WAEL,4,3352,44,0.00359775260492
104996,PGFH,4,226,1,0.00121275811863
5770,ETTV,3,259,0,0.0
29268,AIEA,4,47,0,0.0
46832,EHTY,4,31,1,0.00884139789713
138777,WKRW,4,934,12,0.00352141329522
37897,CTVY,4,893,25,0.0076731056778
52706,FGIY,4,61,0,0.0
67264,HMCM,4,206,22,0.0292710357565
101186,NQCG,4,66,54,0.224250001209
37214,CRWN,4,337,15,0.0121995549619
18756,TDKT,3,26,0,0.0
81145,KPEI,4,175,3,0.0046985714539
135108,TTYN,4,37,0,0.0
117268,RCQW,4,65,2,0.0084333333788
7400,GFGQ,3,274,4,0.00400121656659
94319,MPAW,4,101,0,0.0
116569,QYRF,4,204,0,0.0
135864,TYKR,4,26,0,0.0
85381,LGIP,4,1365,6,0.00120476191126
148792,YWIK,4,60,0,0.0
27190,YCGW,3,190,166,0.239462281993
127705,SQKT,4,145,1,0.00189022989525
4764,DVTV,3,70,0,0.0
23324,VPAH,3,252,2,0.00217526456199
143636,YEMI,4,126,13,0.0282784393059
13468,NDIN,3,73,2,0.00750913246058
41469,DLDQ,4,105,1,0.00261031747439
38657,CYCQ,4,144,2,0.00380671298349
44232,DVRC,4,71,1,0.00386032865931
10766,KLGY,3,941,9,0.00262141340414
146368,YNKH,4,125,3,0.00657800003547
91757,MFPY,4,296,5,0.004629786061
148475,YVLD,4,36,12,0.0913611116037
49227,EQVA,4,332,79,0.0652186248496
146485,YNRS,4,1220,23,0.0051671448366
28907,AGAA,4,38,4,0.0288508773485
122198,RTPG,4,1693,15,0.00242838158427
59675,GHWT,4,116,0,0.0
11788,LKGW,3,624,505,0.221814237307
128023,SRIF,4,428,8,0.00512305298712
89655,LVNK,4,459,5,0.00298565724195
83891,LACH,4,537,11,0.00561436998682
14253,NWEV,3,53,1,0.00517138367568
120942,RQCF,4,251,6,0.00655179286401
70286,HWTR,4,370,2,0.00148153153952
139411,WMMN,4,661,13,0.00539044380113
70792,IAHT,4,174,8,0.012601532635
126760,SMRD,4,17,0,0.0
133027,TMNK,4,60,0,0.0
125649,SINA,4,646,522,0.221472911411
15158,PRGI,3,476,20,0.0115161065047
139080,WLNW,4,676,4,0.00162179488054
40585,DHIR,4,47,0,0.0
20420,VENQ,3,60,0,0.0
85700,LHHC,4,32,2,0.0171302084257
56076,FSFN,4,251,29,0.0316669988427
15553,QDHW,3,182,1,0.00150595238907
109096,PVEI,4,109,0,0.0
8856,HSGA,3,2908,3370,0.317627523492
70425,HYFL,4,608,8,0.00360635966857
68179,HPRY,4,499,2,0.00109853040004
25703,VWYL,3,530,12,0.00620566041082
116507,QYMR,4,152,1,0.00180317983428
96061,MVCT,4,911,2624,0.789456279412
145301,YKIA,4,343,5,0.00399538388937
46281,EGFG,4,296,55,0.050927646671
103786,PAQQ,4,39,0,0.0
105129,PGPQ,4,91,1,0.00301190477814
706,NDHV,2,104,4,0.0105416667235
54723,FNFY,4,76,3,0.0108190790057
39021,DAEK,4,14,0,0.0
8488,HGGL,3,1126,361,0.0878721881588
127653,SQFY,4,268,2,0.00204539802098
13927,NLGK,3,490,4,0.00223741497805
96809,MYFY,4,411,5,0.00333434713882
92050,MGLY,4,511,2,0.00107273320865
37752,CTMC,4,258,29,0.0308078167036
76123,ITRN,4,487,2,0.00112559891093
28612,AFAE,4,23,0,0.0
148693,YWAW,4,97,5,0.014128006949
52397,FFLT,4,796,3490,1.20169703328
107966,PQWA,4,116,1,0.00236278736906
67008,HLIN,4,581,4,0.00188697648751
97719,NCYE,4,22,0,0.0
63224,GVHC,4,133,1,0.00206077695347
118878,RIFQ,4,726,14,0.00528535356385
55125,FPLH,4,679,3,0.0012109720242
129006,SVDE,4,603,5,0.00227266446775
139400,WMLY,4,2246,50,0.00610158804121
118755,RHWC,4,270,6,0.00609074077358
61938,GQNE,4,20,0,0.0
58052,GCEG,4,40,1,0.00685208337028
61247,GNMR,4,413,2,0.00132728007172
80855,KNIK,4,179,2,0.00306238362917
94261,MNVQ,4,594,4,0.0018456790223
126017,SKPE,4,284,3,0.00289524649448
16445,RAGE,3,3632,37,0.00279214850991
133699,TPNP,4,51,1,0.00537418303551
74045,IMRY,4,839,14,0.00457350022331
95968,MTTS,4,581,9,0.0042456970969
32883,CCIT,4,267,6,0.00615917606317
123849,SCIC,4,129,4,0.00849870805616
21957,VKCL,3,787,74,0.0257714952681
128337,SSFC,4,834,49,0.0161032175129
81792,KRCA,4,1235,15596,3.46121756252
104185,PCVE,4,196,7,0.00978869052897
76278,IVDY,4,424,7,0.00452496071622
131494,TGTH,4,38,1,0.00721271933713
50115,ETLI,4,262,7,0.00732283718961
30162,AMFC,4,23,4,0.0476666669237
52273,FFCY,4,89,4,0.0123183521263
147946,YSWG,4,676,83,0.0336522437712
137380,WFST,4,3772,72,0.00523170734528
30605,ANTY,4,18,0,0.0
37180,CRTR,4,777,22,0.00776040330225
41393,DKWL,4,86,1,0.00318701552106
118239,RGLE,4,4673,42,0.00246340681833
146602,YPCF,4,253,7,0.00758333337422
10689,KIGT,3,2145,650,0.0830555560034
42715,DPWY,4,27,0,0.0
574,LDGA,2,1402,6221,1.21617148777
147253,YQWW,4,116,1,0.00236278736906
68786,HRML,4,905,8,0.00242283610883
147026,YQHK,4,85,0,0.0
137722,WGSA,4,10292,304,0.00809573783352
53229,FHWE,4,30,0,0.0
113029,QLNA,4,990,15,0.00415277780017
146871,YPTW,4,237,1,0.00115646976714
65885,HHCK,4,56,1,0.00489434526448
121531,RRSA,4,5524,254,0.0126026732516
48851,EPRY,4,132,0,0.0
49,VDNV,1,104,0,0.0057462076598
66220,HICA,4,443,6758,4.18116292698
133168,TMYG,4,51,11,0.0591160133906
56029,FSCY,4,167,7,0.011488523016
28130,YWGQ,3,160,61,0.104494271397
122167,RTMP,4,2520,23,0.00250155424629
41229,DKLG,4,83,20,0.0660441770629
83883,LAAT,4,1337,642,0.13160920041
70675,HYYI,4,81,0,0.0
98002,NEST,4,623,10,0.00439941147369
24177,VRNH,3,358,1,0.000765595907294
147653,YSCI,4,603,314,0.142723328575
11083,KWCV,3,97,11,0.0310816152879
92689,MIIR,4,835,6,0.00196946108846
121965,RSYA,4,2114,1040,0.134837591392
96664,MWTY,4,397,5,0.00345193116891
1955,VVGI,2,188,407,0.593361262064
22119,VKNI,3,195,3,0.0042166666894
33722,CFTF,4,205,12,0.0160439025255
119697,RLNK,4,695,10,0.0039436451052
126746,SMQI,4,189,1,0.00145017637466
101052,NPQS,4,158,4,0.00693881860281
126254,SLFW,4,842,8,0.00260411719535
50116,ETLK,4,294,3,0.00279676872256
11509,LDTH,3,286,4,0.003833333354
107559,PPRH,4,349,2,0.00157067813645
27669,YHGE,3,383,19,0.0135968233979
144394,YGRC,4,540,12,0.00609074077358
32090,AVTI,4,15,0,0.0
96644,MWST,4,1779,97,0.0149443976822
146273,YNDA,4,409,0,0.0
92901,MIYM,4,140,6,0.0117464286348
37050,CRLP,4,3620,891,0.0674608429052
128725,STHY,4,256,2,0.00214127605321
51706,FCIY,4,37,4,0.0296306307904
99423,NIWQ,4,76,0,0.0
98036,NEVR,4,905,6,0.00181712708162
119760,RLRR,4,6387,70,0.00300388812224
72147,IGFR,4,922,6,0.00178362256927
87831,LPIT,4,887,8,0.00247200301972
83167,KVYE,4,709,7,0.00270604138742
100227,NMHC,4,51,0,0.0
61699,GPTT,4,252,2,0.00217526456199
119092,RIVD,4,38,0,0.0
1860,VRNV,2,572,33,0.0158125000853
69527,HTQE,4,99,1,0.00276851853345
23991,VRAA,3,1271,24742,5.33546016514
14993,PLSV,3,1663,21,0.00346106436021
134423,TRYH,4,41,0,0.0
26537,WFGK,3,1555,83,0.0146295284819
83564,KYDF,4,39,0,0.0
77705,KCHC,4,20,0,0.0
98354,NFTK,4,80,0,0.0
16516,RDAF,3,1493,15,0.00275368387285
71000,IAWK,4,78,1,0.00351388890783
139571,WMYD,4,14,0,0.0
104246,PEAM,4,101,2,0.00542739276854
36763,CQPW,4,72,1,0.00380671298349
30150,AMEG,4,18,0,0.0
77594,KAWW,4,600,0,0.0
57175,FWNF,4,12,0,0.0
139020,WLKR,4,1443,13,0.00246921923253
66161,HHVR,4,568,7,0.0033777875769
139331,WMHG,4,545,7,0.00352033641042
43680,DTCC,4,27,5,0.0507561731132
140141,WPNT,4,1305,12,0.002520306527
4355,DHNV,3,20,0,0.0
32012,AVNK,4,15,0,0.0
91932,MGDL,4,403,33,0.0224435485081
146727,YPLC,4,687,45,0.0179530568654
113614,QNES,4,665,8,0.00329724312555
104888,PFWH,4,138,2,0.00397222224364
140058,WPII,4,673,2,0.000814512139112
88826,LSEY,4,621,7,0.0030895061895
6552,FLPV,3,733,8,0.00299135972509
117182,RCLE,4,600,18,0.00822250004433
74968,IQKY,4,28,0,0.0
97996,NESM,4,232,5,0.00590696842265
38120,CVNC,4,281,15,0.014630782997
38555,CWTA,4,154,15,0.0266964287154
104060,PCLW,4,95,4,0.0115403509394
104003,PCHR,4,47,4,0.0233262412605
89088,LSWW,4,475,4,0.00230807018788
58370,GEDK,4,86,0,0.0
75751,ISQI,4,132,2,0.00415277780017
2481,AIWV,3,16,1,0.0171302084257
71125,ICHI,4,67,4,0.0163631841678
95711,MTCN,4,211,12,0.0155876778092
112262,QIHT,4,491,11,0.00614035984302
65411,HFRF,4,477,1,0.000574598186187
90420,LYSD,4,14,1,0.0195773810579
147787,YSLP,4,4297,124,0.0079093166201
146612,YPCR,4,899,12,0.00365850947468
105350,PHFW,4,55,0,0.0
47403,EKMQ,4,121,1,0.00226515152736
38792,CYMF,4,70,1,0.00391547621159
146993,YQEN,4,116,1,0.00236278736906
65557,HGDG,4,206,2,0.00266100325059
147961,YSYC,4,246,24,0.0267398375425
12731,MGGS,3,734,224,0.0836439604873
121795,RSMA,4,2517,435,0.04736839517
104697,PFIR,4,814,4,0.00134684685411
15103,PPRV,3,450,5,0.00304537038679
140620,WQWR,4,1369,14,0.0028028975072
5605,EPGP,3,449,2,0.00122086117956
55077,FPHP,4,255,2,0.0021496732142
117738,RFAC,4,849,16,0.00516529252883
41797,DMCW,4,36,3,0.0228402779009
72361,IGVP,4,1099,10,0.00249393389273
83489,KWWA,4,175,1,0.00156619048463
64755,HCST,4,842,39,0.0126950713274
84655,LEHH,4,97,2,0.00565120277961
64258,HAII,4,164,0,0.0
119596,RLHC,4,508,10,0.00539534123644
83496,KWWK,4,32,0,0.0
35032,CKPR,4,282,8,0.00777541375351
86767,LLIG,4,2023,501,0.0678772865746
140002,WPEI,4,665,6,0.00247293234416
107129,PNLK,4,137,1,0.00200060828329
31023,ARFE,4,18,0,0.0
75366,IRNR,4,939,8,0.0023351082838
114665,QRFL,4,1746,51,0.00800587060445
7605,GLVV,3,1412,4,0.000776440041958
3825,CVGR,3,3037,87,0.00785158054941
121654,RSCL,4,3145,164,0.0142924219107
21381,VHKE,3,26,0,0.0
146121,YMQR,4,330,2,0.00166111112007
131313,TGFR,4,132,0,0.0
3860,CWGP,3,350,41,0.032106904935
100050,NLSH,4,699,4,0.00156843110049
59418,GHEL,4,143,0,0.0
84283,LCER,4,361,12,0.00911080337322
59768,GIFA,4,438,836,0.523136228087
136022,TYYF,4,19,0,0.0
26248,WDIH,3,517,2,0.00106028369366
24062,VREY,3,127,0,0.0
51474,FARC,4,65,4,0.0168666667576
107198,PNQG,4,34,1,0.00806127455327
144220,YGEL,4,652,50,0.021018660645
77944,KCYI,4,27,12,0.121814815472
87790,LPFN,4,443,5,0.00309349136356
113368,QMMI,4,204,1,0.00134354575888
80861,KNIR,4,482,1,0.000568637624089
34821,CKAA,4,901,9356,2.84608621586
131261,TGCS,4,47,3,0.0174946809454
14869,PHGT,3,384,24,0.0171302084257
48465,ENPN,4,119,1,0.00230322130093
18453,STQV,3,339,1,0.000808505412422
116500,QYMI,4,69,0,0.0
44976,EAEK,4,96,0,0.0
109871,PYLH,4,145,4,0.007560919581
95978,MTVH,4,445,7,0.00431142324422
125767,SIVI,4,1046,6,0.00157217974079
82822,KTYY,4,310,3,0.00265241936914
97837,NEHQ,4,72,2,0.00761342596698
126171,SLAL,4,5530,103,0.00510498797207
63055,GTSS,4,1681,19,0.00309790800798
135382,TVSS,4,503,11,0.00599387014497
30131,AMDA,4,60,0,0.0
1930,VTHV,2,128,3,0.00642382815964
1541,VHGG,2,184,1052,1.56704167512
45987,EFIG,4,63,2,0.00870105824797
21076,VGME,3,95,0,0.0
74630,IPLG,4,531,1226,0.632817643086
90262,LYHK,4,68,0,0.0
95258,MRTC,4,475,69,0.039814210741
47375,EKLE,4,265,6,0.00620566041082
103156,NWTL,4,102,0,0.0
62589,GSLF,4,439,3,0.00187300684381
2734,ASNV,3,46,0,0.0
17206,RNRV,3,2913,21,0.00197588397907
120888,RPWG,4,835,12,0.00393892217693
53895,FKVG,4,321,128,0.109291797059
102876,NVYP,4,647,11,0.00465984031364
74942,IQIM,4,107,3,0.00768457948069
20715,VFLF,3,581,6,0.00283046473127
63135,GVAE,4,496,2,0.00110517473714
67117,HLQN,4,166,4,0.00660441770629
58069,GCFF,4,49,0,0.0
149156,YYKP,4,117,1,0.00234259260522
123477,SAFN,4,441,8,0.00497203328456
128666,STDQ,4,436,6,0.00377178901116
28881,AFVW,4,46,0,0.0
17707,SDIP,3,471,7,0.00407342535813
118343,RGRP,4,14369,143,0.00272767185455
138122,WHVN,4,1066,17,0.00437093498292
33766,CFWN,4,158,9,0.0156123418563
90339,LYMP,4,582,295,0.138925401665
81766,KQYP,4,319,14,0.012028735697
105306,PHDL,4,199,1,0.00137730319001
107474,PPLN,4,230,2,0.00238333334618
29545,AKEA,4,21,0,0.0
61628,GPPW,4,120,1,0.00228402779009
31345,ASIA,4,88,0,0.0
43882,DTQL,4,33,0,0.0
69149,HSNI,4,358,5,0.00382797953647
81518,KQFW,4,130,1,0.0021083333447
39525,DCTL,4,78,3,0.0105416667235
128190,SRTE,4,550,6,0.00299000001612
134244,TRLH,4,168,10,0.0163144842149
68012,HPFR,4,552,3,0.00148958334136
137680,WGPS,4,7343,80,0.00298606384106
74669,IPNK,4,104,0,0.0
58219,GCRA,4,137,2,0.00400121656659
44367,DWCN,4,24,2,0.0228402779009
44499,DWPA,4,51,1,0.00537418303551
105450,PHNL,4,156,2,0.00351388890783
79104,KHHM,4,88,0,0.0
11572,LDYS,3,372,39,0.0287345431657
126006,SKNM,4,202,3,0.0040705445764
25689,VWWQ,3,122,2,0.00449316942313
84462,LCRQ,4,274,23,0.0230069952579
47758,ELNK,4,50,0,0.0
66472,HITA,4,581,13,0.00613267358441
110957,QENQ,4,178,0,0.0
71126,ICHK,4,46,0,0.0
56346,FTAL,4,449,42,0.0256380847707
137435,WFWT,4,1197,65,0.0148833891084
23015,VNDH,3,297,1,0.000922839511149
135309,TVNR,4,126,1,0.00217526456199
30430,ANDF,4,22,0,0.0
9814,IPHV,3,137,0,0.0
90230,LYEP,4,609,3,0.00135016421089
46237,EGCS,4,377,25,0.0181752874543
137559,WGHK,4,845,4,0.00129743590443
31810,ATVP,4,145,0,0.0
25639,VWSW,3,250,5,0.00548166669622
63156,GVCH,4,400,8,0.00548166669622
3997,DDAL,3,33,1,0.00830555560034
121661,RSCT,4,2971,369,0.0340413162387
30777,APNP,4,19,0,0.0
593,LDHV,2,180,0,0.0
68766,HRLI,4,615,14,0.00623929542659
145276,YKFP,4,513,55,0.029385152855
106367,PLFK,4,470,3,0.00174946809454
52626,FGDM,4,50,0,0.0
35002,CKNC,4,101,6,0.0162821783056
104961,PGDI,4,68,1,0.00403063727663
39414,DCLH,4,62,2,0.00884139789713
38863,CYRM,4,170,9,0.0145102941959
136406,WCAL,4,2609,1631,0.17134147914
106805,PMMK,4,138,1,0.00198611112182
92148,MGSK,4,454,1,0.000603707785928
85931,LHWW,4,50,0,0.0
113751,QNPI,4,213,1,0.00128677621977
111771,QGVT,4,6764,115,0.00465990294253
94390,MPFT,4,490,13,0.00727159867866
97556,NCLM,4,68,4,0.0161225491065
91908,MGCE,4,163,6,0.0100889571096
68025,HPHL,4,272,1,0.00100765931916
50049,ETFQ,4,192,6,0.00856510421285
45412,ECNR,4,37,0,0.0
85337,LGFG,4,926,2971,0.879375364713
134368,TRTG,4,92,1,0.00297916668273
61842,GQFS,4,178,10,0.0153979401579
31201,ARTR,4,63,3,0.013051587372
135496,TWDF,4,20,0,0.0
4095,DDMH,3,16,0,0.0
133942,TQKR,4,13,0,0.0
94519,MPQA,4,34,0,0.0
92084,MGNT,4,566,5,0.00242123087289
23209,VNRC,3,185,5,0.0074076576976
103208,NWYI,4,21,2,0.0261031747439
56332,FSYQ,4,169,3,0.00486538464162
13692,NEAV,3,345,1,0.000794444448728
25872,VYLT,3,630,878,0.381976457086
48526,ENSY,4,259,5,0.00529118406971
11335,LDHQ,3,94,2,0.00583156031513
78741,KGFY,4,1002,7,0.00191475383601
39660,DEIA,4,46,0,0.0
75236,IRER,4,554,5,0.00247367630696
74525,IPDK,4,113,2,0.00485103247453
107826,PQMG,4,44,1,0.00622916670025
96840,MYIQ,4,441,2,0.00124300832114
91582,MFDI,4,515,7,0.00372540455083
148587,YVSE,4,1429,18,0.00345241429433
20201,VCWM,3,79,9,0.0312246837127
93167,MKSD,4,12,0,0.0
47182,EIVK,4,280,2,0.00195773810579
12056,LSIV,3,2071,37,0.00489670854081
56172,FSMT,4,262,161,0.168425255361
133157,TMWP,4,104,2,0.00527083336175
134286,TRNP,4,130,0,0.0
34872,CKDT,4,459,12,0.00716557738068
50766,EWIY,4,37,0,0.0
13269,MYQV,3,73,0,0.0
19815,VATC,3,47,1,0.00583156031513
131119,TFQS,4,40,0,0.0
10721,KKGN,3,684,28,0.0112197856355
16653,RDKL,3,1801,9,0.00136965575419
23967,VQWQ,3,40,1,0.00685208337028
19655,VAHY,3,24,1,0.0114201389505
129576,SWSE,4,500,5,0.00274083334811
114981,QSDQ,4,577,2,0.00095002889016
21130,VGQE,3,14,0,0.0
119650,RLKY,4,632,6,0.00260205697605
42919,DQSM,4,33,0,0.0
60490,GLIA,4,792,8,0.00276851853345
56340,FTAE,4,134,6,0.0122723881259
95193,MRPN,4,344,2,0.00159350776053
121763,RSKH,4,880,14,0.00436041669018
20364,VEKN,3,17,0,0.0
19871,VAYF,3,48,0,0.0
22768,VMKP,3,429,3,0.001916666677
53955,FLAM,4,464,91,0.0537534126461
53001,FHFI,4,51,10,0.0537418303551
6327,FELV,3,133,48,0.0989172937664
67859,HNTG,4,223,3,0.00368721975082
46658,EHIC,4,28,1,0.00978869052897
71556,IENH,4,106,0,0.0
115052,QSIN,4,447,8,0.00490529458275
134676,TSRI,4,99,1,0.00276851853345
3754,CSHV,3,407,8,0.00538738741643
142492,WYEI,4,290,1,0.000945114947625
1646,VLDV,2,1203,17,0.00387316433233
134591,TSLP,4,478,5,0.00286698048966
18289,SPGQ,3,1601,34,0.00582063296913
55470,FQLQ,4,139,1,0.0019718225526
134234,TRKR,4,72,3,0.0114201389505
133631,TPIN,4,29,0,0.0
19454,TVGM,3,109,455,1.14410933339
96854,MYKL,4,283,2,0.00193698469831
85246,LFYH,4,692,11,0.00435681601578
139659,WNET,4,1153,23,0.00546740390343
97637,NCRN,4,48,2,0.0114201389505
25240,VVPS,3,304,2,0.00180317983428
57371,FYDW,4,45,1,0.00609074077358
124740,SFWA,4,568,6,0.00289524649448
16771,RDRR,3,7846,62,0.00216583823073
113361,QMLY,4,905,10,0.00302854513603
106046,PKHP,4,179,2,0.00306238362917
1631,VKIV,2,469,2,0.00116879886913
6796,FTGM,3,129,238,0.505673129341
144639,YHKM,4,55,1,0.0049833333602
34365,CHQR,4,144,7,0.0133234954422
38526,CWRK,4,126,9,0.0195773810579
32374,AYSQ,4,10,0,0.0
51384,FALC,4,126,760,1.65320106711
71085,ICEE,4,76,7,0.02524451768
8587,HKAV,3,479,19,0.0108717815478
7002,GCYV,3,36,2,0.015226851934
70022,HWCF,4,118,4,0.00929096050207
37350,CSIA,4,997,39,0.0107214143005
120477,RNSD,4,29,0,0.0
88429,LRCQ,4,808,20,0.00678424096067
54031,FLFR,4,993,18,0.00496827797241
116382,QYDS,4,263,3,0.00312642587237
4096,DDML,3,27,1,0.0101512346226
86093,LIKS,4,510,6,0.00322450982131
27741,YKGA,3,1349,12396,2.51855968741
30510,ANMF,4,10,0,0.0
12558,MDSP,3,731,2,0.000749886004955
68936,HRWQ,4,224,2,0.00244717263224
148657,YVWW,4,415,4,0.00264176708252
120542,RNWM,4,648,6,0.00253780865566
8018,HAVV,3,662,10,0.00414023164367
106434,PLLC,4,735,14,0.00522063494878
124035,SCVI,4,314,16,0.0139660297993
16058,QLYV,3,653,20,0.00839458912132
78760,KGIA,4,1705,17,0.00273279571366
43285,DRVW,4,143,0,0.0
24449,VSID,3,10,1,0.0274083334811
83173,KVYL,4,2647,44,0.00455597534253
118564,RHIP,4,693,4,0.00158201059054
87558,LNNW,4,169,0,0.0
144847,YHYY,4,108,2,0.00507561731132
30926,AQSH,4,11,0,0.0
112444,QITW,4,200,2,0.00274083334811
117680,RETY,4,1059,6,0.00155288008392
46025,EFLM,4,52,2,0.0105416667235
137072,WEWH,4,1092,10,0.00250992064845
101050,NPQQ,4,62,0,0.0
25716,VYAF,3,259,73,0.0772512874178
35302,CLKN,4,257,2,0.00213294423978
21531,VHTT,3,291,19,0.0178954754688
52291,FFDY,4,118,3,0.00696822037655
62399,GRVP,4,1968,7,0.000974889910405
6227,FDSW,3,87,0,0.0
40480,DGYK,4,10,0,0.0
109887,PYMF,4,46,0,0.0
14092,NQPV,3,114,0,0.0
73284,IKNT,4,490,10,0.00559353744512
41950,DMNK,4,51,0,0.0
53738,FKKM,4,15,0,0.0
17655,SDER,3,450,5,0.00304537038679
84769,LEPP,4,554,6,0.00296841156835
29679,AKRR,4,74,2,0.0074076576976
122478,RVKA,4,2891,31,0.00293897730168
38149,CVPP,4,1822,57,0.00857450608355
2636,APGP,3,96,0,0.0
32225,AWSA,4,29,0,0.0
11431,LDPA,3,466,17,0.00999874826564
136181,WAKP,4,1981,15,0.00207534074819
12661,MEIV,3,533,7,0.00359959351534
145420,YKQN,4,137,2,0.00400121656659
53912,FKWF,4,22,1,0.0124583334005
120257,RNDE,4,406,2,0.00135016421089
56315,FSWR,4,238,3,0.0034548319514
34373,CHRF,4,166,2,0.00330220885315
124299,SEPY,4,222,3,0.0037038288488
84979,LFFA,4,2242,4624,0.565281596863
101062,NPRI,4,278,2,0.0019718225526
138695,WKMK,4,424,4,0.00258569183784
79915,KKQF,4,116,0,0.0
61238,GNMG,4,201,32,0.0436351577809
7810,GSGM,3,439,371,0.231628513018
110876,QEIH,4,285,3,0.00288508773485
78433,KFKE,4,27,0,0.0
100841,NPCC,4,101,2,0.00542739276854
137863,WHDM,4,454,8,0.00482966228742
39327,DCDQ,4,29,2,0.0189022989525
30417,ANAT,4,57,5,0.0240423977904
128181,SRSQ,4,1595,12,0.00206206897664
34128,CGYN,4,156,2,0.00351388890783
356,GDGK,2,320,0,0.0
123356,RYVW,4,494,5,0.00277412282197
1960,VVGP,2,561,21,0.0102598039769
11433,LDPE,3,176,1,0.00155729167506
54753,FNIP,4,287,4,0.00381997679179
126508,SLYL,4,2080,18,0.00237187501279
25079,VVDW,3,67,0,0.0
120063,RMNS,4,1971,24,0.0033373922047
147476,YRNW,4,192,2,0.00285503473762
103858,PAVQ,4,227,2,0.00241483114371
7182,GDMW,3,66,0,0.0
9722,IMGD,3,12,1,0.0228402779009
91975,MGFS,4,1507,50,0.00909367401497
136840,WEFW,4,565,15,0.0072765487118
84531,LCWL,4,488,50,0.0280823088946
12641,MEFV,3,654,380,0.159253313805
55432,FQIG,4,49,3,0.0167806123354
112732,QKQS,4,436,5,0.0031431575093
104876,PFVP,4,2068,22,0.00291578015757
